document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2018/0216(COD),Support for strategic plans to be drawn up by Member States under the common agricultural policy (CAP strategic plans) and financed by the European Agricultural Guarantee Fund (EAGF) and by the European Agricultural Fund for Rural Development (EAFRD) 2021–2027,JAHR Peter (EPP),"NOICHL Maria (S&D), HLAVÁČEK Martin (Renew), HÄUSLING Martin (Greens/EFA), RUISSEN Bert-Jan (ECR), LEBRETON Gilles (ID), FLANAGAN Luke Ming (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1536832
2018/0217(COD),"Common agricultural policy (CAP): financing, management and monitoring 2021–2027",MÜLLER Ulrike (Renew),"SANDER Anne (EPP), PICIERNO Pina (S&D), METZ Tilly (Greens/EFA), JURGIEL Krzysztof (ECR), DAVID Ivan (ID), MACMANUS Chris (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1536738
2020/0150(CNS),"Reduced rate of certain indirect taxes on 'traditional' rum produced in Guadeloupe, French Guiana, Martinique and Réunion",OMARJEE Younous (GUE/NGL),"BIJOUX Stéphane (Renew), ROOSE Caroline (Greens/EFA)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1626156
2020/0118(CNS),Reduced rate of excise duty on certain alcoholic products produced in the autonomous regions of Madeira and the Azores,OMARJEE Younous (GUE/NGL),"CARVALHAIS Isabel (S&D), BIJOUX Stéphane (Renew), ALFONSI François (Greens/EFA)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1621721
2023/0222R(NLE),"EU/Côte d’Ivoire Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber and timber products to the EU (FLEGT)",KARLSBRO Karin (Renew),"WARBORN Jörgen (EPP), KUMPULA-NATRI Miapetra (S&D), HAUTALA Heidi (Greens/EFA), TARCZYŃSKI Dominik (ECR), MAUREL Emmanuel (The Left)",
2023/0222(NLE),"EU/Côte d’Ivoire Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber and timber products to the EU (FLEGT)",KARLSBRO Karin (Renew),"WARBORN Jörgen (EPP), KUMPULA-NATRI Miapetra (S&D), HAUTALA Heidi (Greens/EFA), TARCZYŃSKI Dominik (ECR), MAUREL Emmanuel (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1751989
2022/0142M(NLE),"EU/Guyana Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber products to the EU",KARLSBRO Karin (Renew),"WARBORN Jörgen (EPP), KUMPULA-NATRI Miapetra (S&D), HAUTALA Heidi (Greens/EFA), TARCZYŃSKI Dominik (ECR), MAUREL Emmanuel (The Left)",
2022/0142(NLE),"EU/Guyana Voluntary Partnership Agreement: forest law enforcement, governance and trade in timber products to the EU",KARLSBRO Karin (Renew),"WARBORN Jörgen (EPP), KUMPULA-NATRI Miapetra (S&D), HAUTALA Heidi (Greens/EFA), TARCZYŃSKI Dominik (ECR), MAUREL Emmanuel (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1703766
2022/0082(NLE),"International Sugar Agreement, 1992: amendment",LANGE Bernd (S&D),,
2019/0196(NLE),EU/Switzerland Agreement: modification of Switzerland's WTO concessions on meat not further prepared than seasoned,WARBORN Jörgen (EPP),"DANTI Nicola (Renew), PAET Urmas (Renew), BOURGEOIS Geert (ECR)",
2019/0142M(NLE),EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota for imports of high-quality beef,LANGE Bernd (S&D),"HÜBNER Danuta Maria (EPP), SCHREINEMACHER Liesje (Renew), BÜTIKOFER Reinhard (Greens/EFA), BOURGEOIS Geert (ECR), BUCHHEIT Markus (ID), SCHOLZ Helmut (GUE/NGL)",
2019/0142(NLE),EU/USA Agreement on the Allocation of a Share in the Tariff Rate Quota: opening an autonomous tariff quota for imports of high-quality beef,LANGE Bernd (S&D),"HÜBNER Danuta Maria (EPP), SCHREINEMACHER Liesje (Renew), BÜTIKOFER Reinhard (Greens/EFA), BOURGEOIS Geert (ECR), BUCHHEIT Markus (ID), SCHOLZ Helmut (GUE/NGL)",
2020/2006(INL),An EU legal framework to halt and reverse EU-driven global deforestation,BURKHARDT Delara (S&D),"BENTELE Hildegard (EPP), ŞTEFĂNUȚĂ Nicolae (Renew), TOUSSAINT Marie (Greens/EFA), ZALEWSKA Anna (ECR), MÉLIN Joëlle (ID), KONEČNÁ Kateřina (GUE/NGL)",
2023/2081(INI),Implementation report on Regulation (EC) No1924/2006 on nutrition and health claims made on foods,METZ Tilly (Greens/EFA),"PATRICIELLO Aldo (EPP), WÖLKEN Tiemo (S&D), AMALRIC Catherine (Renew), FRAGKOS Emmanouil (ECR), MATIAS Marisa (The Left)",
2023/2015(INI),European Protein Strategy,WIESNER Emma (Renew),"VANDENKENDELAERE Tom (EPP), NOICHL Maria (S&D), METZ Tilly (Greens/EFA), RUISSEN Bert-Jan (ECR), MACMANUS Chris (The Left)",
2022/2183(INI),Ensuring food security and the long-term resilience of EU agriculture,MORTLER Marlene (EPP),"LAURETI Camilla (S&D), CIOLOŞ Dacian (Renew), HOLMGREN Pär (Greens/EFA), JURGIEL Krzysztof (ECR), CIOCCA Angelo (ID), KOKKALIS Petros (The Left)",
2022/2182(INI),Generational renewal in the EU farms of the future,CARVALHAIS Isabel (S&D),"SANDER Anne (EPP), DECERLE Jérémy (Renew), ROPĖ Bronis (Greens/EFA), RUISSEN Bert-Jan (ECR), DAUCHY Marie (ID), MACMANUS Chris (The Left)",
2022/2016(INI),A New EU Forest Strategy for 2030 – Sustainable Forest Management in Europe,MÜLLER Ulrike (Renew),"SARVAMAA Petri (EPP), AVRAM Carmen (S&D), WAITZ Thomas (Greens/EFA), AGUILAR Mazaly (ECR), BIZZOTTO Mara (ID), BOMPARD Manuel (The Left)",
2021/2254(INI),"A long-term Vision for the EU's Rural Areas - Towards stronger, connected, resilient and prosperous rural areas by 2040",CARVALHAIS Isabel (S&D),"BOGOVIČ Franc (EPP), DECERLE Jérémy (Renew), ROPĖ Bronis (Greens/EFA), KUŹMIUK Zbigniew (ECR), LIZZI Elena (ID), RODRÍGUEZ PALOP Eugenia (The Left)",
2021/2239(INI),The EU Action plan on Organic Agriculture,SCHMIEDTBAUER Simone (EPP),"ANDRIEU Eric (S&D), ALIEVA-VELI Atidzhe (Renew), GRUFFAT Claude (Greens/EFA), VRECIONOVÁ Veronika (ECR), BIZZOTTO Mara (ID), HAZEKAMP Anja (The Left)",
2021/2205(INI),"School's scheme for fruit, vegetables, milk and dairy products foreseen by the Common Market Organisation Regulation",AVRAM Carmen (S&D),"DE MEO Salvatore (EPP), MITUȚA Alin (Renew), WIENER Sarah (Greens/EFA), ILČIĆ Ladislav (ECR), LEBRETON Gilles (ID), HAZEKAMP Anja (The Left)",
2020/2269(INI),Investigation of alleged contraventions and maladministration in the application of Union law in relation to the protection of animals during transport within and outside the Union,"BUDA Daniel (EPP), CARVALHAIS Isabel (S&D)","KELLEHER Billy (Renew), WAITZ Thomas (Greens/EFA), LUNDGREN Peter (ECR), CONTE Rosanna (ID)",
2020/2260(INI),"A Farm to Fork Strategy for a fair, healthy and environmentally friendly food system",HAZEKAMP Anja (GUE/NGL),"AGUILERA Clara (S&D), MÜLLER Ulrike (Renew), WIENER Sarah (Greens/EFA), AGUILAR Mazaly (ECR), MÉLIN Joëlle (ID), SARDONE Silvia (ID)",
2020/2085(INI),Implementation report on on-farm animal welfare,DECERLE Jérémy (Renew),"ŠOJDROVÁ Michaela (EPP), AVRAM Carmen (S&D), GUERREIRO Francisco (Greens/EFA), JURGIEL Krzysztof (ECR), DAVID Ivan (ID)",
2019/2157(INI),The European Forest Strategy - The Way Forward,SARVAMAA Petri (EPP),"AVRAM Carmen (S&D), FEDERLEY Fredrick (Renew), DEPARNAY-GRUNENBERG Anna (Greens/EFA), AGUILAR Mazaly (ECR), HAKKARAINEN Teuvo (ID), BOMPARD Manuel (GUE/NGL)",
2019/2156(INI),The EU’s role in protecting and restoring the world’s forests,POLČÁK Stanislav (EPP),"RÓNAI Sándor (S&D), RODRÍGUEZ RAMOS María Soraya (Renew), HÄUSLING Martin (Greens/EFA), ZALEWSKA Anna (ECR), VILLUMSEN Nikolaj (GUE/NGL)",
2019/2604(RSP),"Objection pursuant to Rule 106: Authorisation for the placing on the market of products containing, consisting of or produced from genetically modified maize 1507 x NK603 (DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6) (D060917)","BALAS Guillaume (S&D), MAZURONIS Valentinas (ALDE), BOYLAN Lynn (GUE/NGL), STAES Bart (Verts/ALE), EVI Eleonora (EFDD)",,
2019/2603(RSP),"Objection pursuant to Rule 106: placing on the market of products containing, consisting of or produced from genetically modified soybean MON 87751 (MON-87751-7) (D060916)","BALAS Guillaume (S&D), MAZURONIS Valentinas (ALDE), BOYLAN Lynn (GUE/NGL), STAES Bart (Verts/ALE), EVI Eleonora (EFDD)",,
2024/2691(DEA),Definition of ‘engineered nanomaterials’,"PIETIKÄINEN Sirpa (EPP), SCHALDEMOSE Christel (S&D), RIES Frédérique (Renew), PAULUS Jutta (Greens/EFA), HAZEKAMP Anja (The Left)",,
2024/2677(DEA),Some provisions following the EU/New Zealand  free trade agreement and deletion of obsolete provisions as regards export tariff quota for milk powder,LINS Norbert (EPP),,
2024/2663(DEA),Rules on the ratio for the good agricultural and environmental condition (GAEC) standard 1,LINS Norbert (EPP),,
2023/3040(DEA),"Specific hygiene requirements for certain meat, fishery products, dairy products and eggs: amending Annexes II et III","ŁUKACIJEWSKA Elżbieta Katarzyna (EPP), BALT Marek Paweł (S&D), ZALEWSKA Anna (ECR)",,
2023/2819(DEA),Temporary emergency measures in respect of the year 2023 to resolve specific problems in the fruit and vegetables sector caused by adverse meteorological events and measures linked to them,LINS Norbert (EPP),,
2023/2818(DEA),"Value of marketed production, the national strategy and the recovery of Union financial assistance for multiannual commitments in the fruit and vegetables sector due to adverse meteorological events (derogation for the year 2023)",LINS Norbert (EPP),,
2023/2676(DEA),Detailed production rules for organic sea salt and other organic salts for food and feed,LINS Norbert (EPP),,
