document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2023/0049(COD),Digital labelling of EU fertilising products,GRAPINI Maria (S&D),"MANDERS Antonius (EPP), RINZEMA Catharina (Renew), GUERREIRO Francisco (Greens/EFA), BIELAN Adam (ECR)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1734831
2023/0042(COD),Strengthening the CO2 emission performance targets for new heavy-duty vehicles,EICKHOUT Bas (Greens/EFA),"GIESEKE Jens (EPP), SCHALDEMOSE Christel (S&D), CANFIN Pascal (Renew), FIOCCHI Pietro (ECR), SARDONE Silvia (ID), VILLUMSEN Nikolaj (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1734116
2023/0025(COD),Waste electrical and electronic equipment (WEEE),ZALEWSKA Anna (ECR),"MELBĀRDE Dace (EPP), ENGERER Cyrus (S&D), THUN UND HOHENSTEIN Róża (Renew), GALLÉE Malte (Greens/EFA), MATIAS Marisa (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1732968
2022/0432(COD),"Classification, labelling and packaging of substances and mixtures",SPYRAKI Maria (EPP),"ALBUQUERQUE João (S&D), HOJSÍK Martin (Renew), PAULUS Jutta (Greens/EFA), FIOCCHI Pietro (ECR), LANCINI Danilo Oscar (ID), HAZEKAMP Anja (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1728501
2022/0396(COD),Packaging and packaging waste,RIES Frédérique (Renew),"SALINI Massimiliano (EPP), BURKHARDT Delara (S&D), O'SULLIVAN Grace (Greens/EFA), FIOCCHI Pietro (ECR), SARDONE Silvia (ID), PIMENTA LOPES João (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1726006
2022/0394(COD),Union certification framework for carbon removals,PEREIRA Lídia (EPP),"WÖLKEN Tiemo (S&D), WIESNER Emma (Renew), NIINISTÖ Ville (Greens/EFA), ZALEWSKA Anna (ECR), GRISET Catherine (ID), WALLACE Mick (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1725996
2022/0390(COD),Labelling of organic pet food,HÄUSLING Martin (Greens/EFA),"SCHMIEDTBAUER Simone (EPP), BIELOWSKI Theresa (S&D), VAUTMANS Hilde (Renew), FRAGKOS Emmanouil (ECR), HAZEKAMP Anja (The Left)",
2022/0365(COD),Type-approval of motor vehicles and engines with respect to their emissions and battery durability (Euro 7),VONDRA Alexandr (ECR),"GIESEKE Jens (EPP), SCHALDEMOSE Christel (S&D), SOLÍS PÉREZ Susana (Renew), EICKHOUT Bas (Greens/EFA), LIMMER Sylvia (ID), VILLUMSEN Nikolaj (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1723260
2022/0347(COD),Ambient air quality and cleaner air for Europe. Recast,LÓPEZ Javi (S&D),"LINS Norbert (EPP), KARLSBRO Karin (Renew), ŞTEFĂNUȚĂ Nicolae (Greens/EFA), ZALEWSKA Anna (ECR), GANCIA Gianna (ID), MODIG Silvia (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1722269
2022/0345(COD),Urban wastewater treatment. Recast,TORVALDS Nils (Renew),"CLUNE Deirdre (EPP), BALT Marek Paweł (S&D), AUKEN Margrete (Greens/EFA), FIOCCHI Pietro (ECR), LANCINI Danilo Oscar (ID), VILLUMSEN Nikolaj (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1722263
2022/0344(COD),Protection of groundwater against pollution  and environmental quality standards in the field of water policy,LÓPEZ Javi (S&D),"BENTELE Hildegard (EPP), BUXADÉ VILLALBA Jorge (PfE), FIOCCHI Pietro (ECR), WIEZIK Michal (Renew), TEGETHOFF Kai (Greens/EFA), CLAUSEN Per (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1722250
2022/0282(COD),Civil aviation: repealing an obsolete directive,DELLI Karima (Greens/EFA),"BAUZÁ DÍAZ José Ramón (Renew), ZĪLE Roberts (ECR), KOUNTOURA Elena (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1716434
