document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2017/0228(COD),Free flow of non-personal data in the European Union,CORAZZA BILDT Anna Maria (PPE),"SCHALDEMOSE Christel (S&D), DALTON Daniel (ECR), CHARANZOVÁ Dita (ALDE), REDA Felix (Verts/ALE), ZULLO Marco (EFDD)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1502577
2024/0016(CNS),EuroHPC initiative for start-ups to boost European leadership in trustworthy Artificial Intelligence,CARVALHO Maria da Graça (EPP),"HRISTOV Ivo (S&D), SOLÍS PÉREZ Susana (Renew), NIINISTÖ Ville (Greens/EFA), ROOS Robert (ECR)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1773384
2022/0409(CNS),Value added tax (VAT): administrative cooperation arrangements needed for the digital age,CHASTEL Olivier (Renew),"PEREIRA Lídia (EPP), LALUCQ Aurore (S&D), PEKSA Mikuláš (Greens/EFA), MOŻDŻANOWSKA Andżelika Anna (ECR), MACMANUS Chris (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1726781
2022/0407(CNS),Common system of value added tax (VAT): rules for the digital age,ÓDOR Ľudovít (Renew),"PEREIRA Lídia (EPP), LALUCQ Aurore (S&D), GYŐRI Enikő (PfE), PETER-HANSEN Kira Marie (Greens/EFA), TRIDICO Pasquale (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1726836
2024/0046(NLE),EU/USA Agreement: setting forth security procedures for the launch of Galileo satellites from U.S. territory,BUDKA Borys (EPP),"GORI Giorgio (S&D), GYÜRK András (PfE), KRUTÍLEK Ondřej (ECR), NIINISTÖ Ville (Greens/EFA)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1776798
2022/0005(NLE),"EU/USA Agreement on the promotion, provision and use of Galileo and GPS satellite-based navigation systems and related applications: extension",BUŞOI Cristian-Silviu (EPP),"NIENASS Niklas (Greens/EFA), TOŠENOVSKÝ Evžen (ECR), BOTENGA Marc (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1689129
2021/0383(NLE),Convention on Cybercrime on enhanced co-operation and disclosure of electronic evidence: Second Additional Protocol,LÓPEZ AGUILAR Juan Fernando (S&D),"MELO Nuno (EPP), KÖRNER Moritz (Renew), LAGODINSKY Sergey (Greens/EFA), KANKO Assita (ECR), TARDINO Annalisa (ID)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1684148
2020/0260(NLE),European High Performance Computing Joint Undertaking,CARVALHO Maria da Graça (EPP),"HRISTOV Ivo (S&D), ROOS Robert (ECR), BORCHIA Paolo (ID), MATIAS Marisa (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1631518
2018/0429(NLE),"EC/Korea Cooperation Ageeement on a Civil Global Navigation Satellite System (GNSS): accession of Bulgaria, Croatia and Romania to the EU. Protocol",BUŞOI Cristian-Silviu (EPP),,
2023/2051(INL),EU framework for the social and professional situation of artists and workers in the cultural and creative sectors,"MANDERS Antonius (EPP), RUIZ DEVESA Domènec (S&D)","FOURLAS Loucas (EPP), RONDINELLI Daniela (S&D), JOVEVA Irena (Renew), YENBOU Salima (Renew), FRANZ Romeo (Greens/EFA), NIENASS Niklas (Greens/EFA), SZYDŁO Beata (ECR), SLABAKOV Andrey (ECR), RODRÍGUEZ PALOP Eugenia (The Left), MICHELS Martina (The Left)",
2021/2161(INL),Digitalisation and Administrative Law,MELCHIOR Karen (Renew),"RADEV Emil (EPP), LEITÃO-MARQUES Maria-Manuel (S&D), HAUTALA Heidi (Greens/EFA), DZHAMBAZKI Angel (ECR), MAUREL Emmanuel (The Left)",
2021/2054(INL),"Digitalisation of the European reporting, monitoring and audit",GRAPINI Maria (S&D),"HOHLMEIER Monika (EPP), CHASTEL Olivier (Renew), PEKSA Mikuláš (Greens/EFA), CZARNECKI Ryszard (ECR), FLANAGAN Luke Ming (The Left)",
2020/2073(INL),Challenges of sport events’ organisers in the digital environment,DZHAMBAZKI Angel (ECR),"DIDIER Geoffroy (EPP), ROS SEMPERE Marcos (S&D), VÁZQUEZ LÁZARA Adrián (Renew), BREYER Patrick (Greens/EFA), LEBRETON Gilles (ID)",
2020/2034(INL),"Digital Finance: emerging risks in crypto-assets - regulatory and supervisory challenges in the area of financial services, institutions and markets",KOVAŘÍK Ondřej (Renew),"BERGER Stefan (EPP), HEINÄLUOMA Eero (S&D), JAKELIŪNAS Stasys (Greens/EFA), EPPINK Derk Jan (ECR), KRAH Maximilian (ID), GUSMÃO José (GUE/NGL)",
2020/2019(INL),Digital Services Act: adapting commercial and civil law rules for commercial entities operating online,WÖLKEN Tiemo (S&D),"SZÁJER József (EPP), MELCHIOR Karen (Renew), BREYER Patrick (Greens/EFA), DZHAMBAZKI Angel (ECR), LEBRETON Gilles (ID), MAUREL Emmanuel (GUE/NGL)",
2020/2018(INL),Digital Services Act: Improving the functioning of the Single Market,AGIUS SALIBA Alex (S&D),"ARIAS ECHEVERRÍA Pablo (EPP), CHARANZOVÁ Dita (Renew), GEESE Alexandra (Greens/EFA), JURZYCA Eugen (ECR), BASSO Alessandra (ID), SCHIRDEWAN Martin (GUE/NGL)",
2020/2014(INL),Civil liability regime for artificial intelligence,VOSS Axel (EPP),"GEBHARDT Evelyne (S&D), SCHREINEMACHER Liesje (Renew), LAGODINSKY Sergey (Greens/EFA), ZŁOTOWSKI Kosma (ECR), BECK Gunnar (ID), MAUREL Emmanuel (GUE/NGL)",
2020/2012(INL),"Framework of ethical aspects of artificial intelligence, robotics and related technologies",GARCÍA DEL BLANCO Ibán (S&D),"DIDIER Geoffroy (EPP), SÉJOURNÉ Stéphane (Renew), LAGODINSKY Sergey (Greens/EFA), STANCANELLI Raffaele (ECR), LEBRETON Gilles (ID), MAUREL Emmanuel (GUE/NGL)",
2023/2062(INI),"Policy implications of the development of virtual worlds – civil, company, commercial and intellectual property law issues","VOSS Axel (EPP), GARCÍA DEL BLANCO Ibán (S&D)",,
